#key=_id
#ltable=POINTER
#rtable=POINTER
#foreign_key_ltable=ltable.id
#foreign_key_rtable=rtable.id
_id,ltable.id,rtable.id,ltable.bike_name,ltable.city_posted,ltable.km_driven,ltable.price,ltable.color,rtable.bike_name,rtable.city_posted,rtable.km_driven,rtable.price,rtable.color
8674211,46106,15149,Bajaj Pulsar 150cc Dtsi,Mumbai,17000,39000,Black,Bajaj Pulsar NS200 Standard,Mumbai,16000,65000,Black
8674576,46106,20846,Bajaj Pulsar 150cc Dtsi,Mumbai,17000,39000,Black,Bajaj Pulsar NS200 Standard,Mumbai,16000,69999,yellow
8675187,46106,29116,Bajaj Pulsar 150cc Dtsi,Mumbai,17000,39000,Black,Bajaj Pulsar 180 DTS- i Standard,Mumbai,17500,70000,Black -Blue
8675288,46106,30407,Bajaj Pulsar 150cc Dtsi,Mumbai,17000,39000,Black,Bajaj Pulsar 200 Standard,Mumbai,17000,75000,Yellow
8678612,46141,1603,Bajaj Pulsar 135,Mumbai,16000,28000,Red,Bajaj Pulsar 220F Standard,Mumbai,15000,60000,black
8678653,46141,2037,Bajaj Pulsar 135,Mumbai,16000,28000,Red,Bajaj Pulsar 220F Standard,Mumbai,15000,70000,Blue
8678708,46141,2714,Bajaj Pulsar 135,Mumbai,16000,28000,Red,Bajaj Pulsar 150 DTS- i Standard,Mumbai,15500,37000,Black
8679244,46141,9498,Bajaj Pulsar 135,Mumbai,16000,28000,Red,Bajaj Pulsar 220 Fi Standard,Mumbai,16000,60000,black red
8679458,46141,12559,Bajaj Pulsar 135,Mumbai,16000,28000,Red,Bajaj Pulsar 135 LS Standard,Mumbai,17000,35000,Red
8680303,46141,24491,Bajaj Pulsar 135,Mumbai,16000,28000,Red,Bajaj Pulsar 135 LS Standard,Mumbai,15000,30000,red
8680978,46141,33678,Bajaj Pulsar 135,Mumbai,16000,28000,Red,Bajaj Pulsar 135 LS Standard,Mumbai,17000,36000,pink red
8681137,46141,35367,Bajaj Pulsar 135,Mumbai,16000,28000,Red,Bajaj Pulsar 135 LS Standard,Mumbai,16000,28000,Red
8681332,46142,1603,Bajaj Pulsar 135,Mumbai,16000,28000,Red,Bajaj Pulsar 220F Standard,Mumbai,15000,60000,black
8681373,46142,2037,Bajaj Pulsar 135,Mumbai,16000,28000,Red,Bajaj Pulsar 220F Standard,Mumbai,15000,70000,Blue
8681428,46142,2714,Bajaj Pulsar 135,Mumbai,16000,28000,Red,Bajaj Pulsar 150 DTS- i Standard,Mumbai,15500,37000,Black
8681964,46142,9498,Bajaj Pulsar 135,Mumbai,16000,28000,Red,Bajaj Pulsar 220 Fi Standard,Mumbai,16000,60000,black red
8682178,46142,12559,Bajaj Pulsar 135,Mumbai,16000,28000,Red,Bajaj Pulsar 135 LS Standard,Mumbai,17000,35000,Red
8683023,46142,24491,Bajaj Pulsar 135,Mumbai,16000,28000,Red,Bajaj Pulsar 135 LS Standard,Mumbai,15000,30000,red
8683698,46142,33678,Bajaj Pulsar 135,Mumbai,16000,28000,Red,Bajaj Pulsar 135 LS Standard,Mumbai,17000,36000,pink red
8683857,46142,35367,Bajaj Pulsar 135,Mumbai,16000,28000,Red,Bajaj Pulsar 135 LS Standard,Mumbai,16000,28000,Red
8684052,46144,1603,Bajaj Pulsar 135,Mumbai,16000,28000,Red,Bajaj Pulsar 220F Standard,Mumbai,15000,60000,black
8684093,46144,2037,Bajaj Pulsar 135,Mumbai,16000,28000,Red,Bajaj Pulsar 220F Standard,Mumbai,15000,70000,Blue
8684148,46144,2714,Bajaj Pulsar 135,Mumbai,16000,28000,Red,Bajaj Pulsar 150 DTS- i Standard,Mumbai,15500,37000,Black
8684684,46144,9498,Bajaj Pulsar 135,Mumbai,16000,28000,Red,Bajaj Pulsar 220 Fi Standard,Mumbai,16000,60000,black red
8684898,46144,12559,Bajaj Pulsar 135,Mumbai,16000,28000,Red,Bajaj Pulsar 135 LS Standard,Mumbai,17000,35000,Red
8685743,46144,24491,Bajaj Pulsar 135,Mumbai,16000,28000,Red,Bajaj Pulsar 135 LS Standard,Mumbai,15000,30000,red
8686418,46144,33678,Bajaj Pulsar 135,Mumbai,16000,28000,Red,Bajaj Pulsar 135 LS Standard,Mumbai,17000,36000,pink red
8686577,46144,35367,Bajaj Pulsar 135,Mumbai,16000,28000,Red,Bajaj Pulsar 135 LS Standard,Mumbai,16000,28000,Red
8689639,46210,3466,Yamaha FZ S,Mumbai,6500,45000,GoldenYellow,Yamaha FZ S Standard,Mumbai,5500,70000,Black Orange
8690608,46210,16390,Yamaha FZ S,Mumbai,6500,45000,GoldenYellow,Yamaha FZ S Standard,Mumbai,6000,70000,Black and Green
8693306,46219,16098,Bajaj Pulsar 150cc Dtsi,Mumbai,24596,40000,MidnightBlack,Bajaj Pulsar 220F Standard,Mumbai,25000,49000,silver
8693357,46219,16846,Bajaj Pulsar 150cc Dtsi,Mumbai,24596,40000,MidnightBlack,Bajaj Pulsar 220F Standard,Mumbai,25000,42000,black
8693720,46219,22214,Bajaj Pulsar 150cc Dtsi,Mumbai,24596,40000,MidnightBlack,Bajaj Pulsar 135 LS Standard,Mumbai,24827,42000,Red
8698657,46355,14629,Hero Honda Cbz Xtreme Self Start,Mumbai,55000,24999,Red,Hero Honda Karizma Standard,Mumbai,55000,38000,black
8704736,46372,23858,Hyosung Gt 650n,Mumbai,6000,280000,White,Hyosung GT250R Standard,Mumbai,5500,170000,Red n black
8705998,46373,4029,Yamaha YZF R15 Version 2.0,Mumbai,8300,80999,WhiteAndRed,Yamaha YZF R15 V 2.0,Mumbai,7900,100000,Fiery Red
8707387,46373,23110,Yamaha YZF R15 Version 2.0,Mumbai,8300,80999,WhiteAndRed,Yamaha YZF R15 V 2.0,Mumbai,9000,75000,Red and White
8713781,46376,35382,Royal Enfield Bullet 350,Mumbai,6500,110000,Golden,Royal Enfield Bullet 350 Standard,Mumbai,6500,115000,Golden
8719480,46379,2414,Hero Honda Hunk,Mumbai,50000,27000,Silver,Hero Hunk Rear Disc Brake,Mumbai,50000,32000,RED
8719537,46379,3153,Hero Honda Hunk,Mumbai,50000,27000,Silver,Hero Hunk Rear Disc Brake,Mumbai,50000,32000,RED
8720454,46379,15207,Hero Honda Hunk,Mumbai,50000,27000,Silver,Hero Honda Hunk Standard,Mumbai,50000,40000,red
8721787,46379,33747,Hero Honda Hunk,Mumbai,50000,27000,Silver,Hero Honda CBZ extreme Kick,Mumbai,50000,25000,orange
8723950,46381,26324,Honda CBR 150R Standard,Mumbai,20000,70000,OrangeAndWhite,Yamaha FZ S Standard,Mumbai,20530,50000,Green
8724309,46381,31170,Honda CBR 150R Standard,Mumbai,20000,70000,OrangeAndWhite,Honda CB Unicorn Kick Start,Mumbai,19000,60000,Silver
8725125,46382,4923,Hero Honda Cd Deluxe,Mumbai,15000,25000,Black&Blue,Honda CB Unicorn Dazzler Deluxe,Mumbai,14000,75000,red
8727130,46382,32643,Hero Honda Cd Deluxe,Mumbai,15000,25000,Black&Blue,Hero Honda Karizma Standard,Mumbai,15000,50000,red
8727176,46382,33259,Hero Honda Cd Deluxe,Mumbai,15000,25000,Black&Blue,Honda Activa Deluxe,Mumbai,14370,35000,Black
8731469,46384,17424,Hero Honda Passion Pro,Mumbai,22000,37000,Red,Hero Honda Karizma Standard,Mumbai,21000,50000,BLACK
8733538,46385,8088,Hero Honda Passion Pro,Mumbai,29000,42998,RedAndBlack,Hero Passion PRO Self Spoke,Mumbai,28000,42000,Red with black
8735149,46385,30702,Hero Honda Passion Pro,Mumbai,29000,42998,RedAndBlack,Hero Honda Karizma Standard,Mumbai,29500,45000,Grey
8735582,46385,35748,Hero Honda Passion Pro,Mumbai,29000,42998,RedAndBlack,Hero Passion PRO Self Alloy,Mumbai,28000,35000,Silver
8738993,46387,8276,Bajaj Pulsar 220F Dtsi,Mumbai,28000,44999,Black,Bajaj Pulsar 150 DTS- i Standard,Mumbai,28600,35000,Red
8739237,46387,11560,Bajaj Pulsar 220F Dtsi,Mumbai,28000,44999,Black,Bajaj Pulsar 135 LS Standard,Mumbai,27000,35000,p red
8739867,46387,21045,Bajaj Pulsar 220F Dtsi,Mumbai,28000,44999,Black,Bajaj Pulsar 180 DTS- i Standard,Mumbai,27000,35000,Black
8742500,46388,19812,Bajaj Pulsar 150cc Dtsi,Mumbai,70000,30000,Mehroon,Bajaj Pulsar 150 DTS- i Kick Start,Mumbai,70000,30000,Red
8745264,46389,20376,Bajaj Pulsar 200 NS,Mumbai,21300,64999,LightGolden,Bajaj Pulsar 150 DTS- i Standard,Mumbai,21000,50000,red
8745285,46389,20640,Bajaj Pulsar 200 NS,Mumbai,21300,64999,LightGolden,Bajaj Pulsar 220F Standard,Mumbai,21000,70000,back &blue;
8746351,46389,34659,Bajaj Pulsar 200 NS,Mumbai,21300,64999,LightGolden,Bajaj Pulsar NS200 Standard,Mumbai,20380,60000,Yellow
8754466,46501,34183,Honda CB Unicorn 160 Standard,Mumbai,225,80000,RedAndBlack,Honda CB Unicorn 160 Disc,Mumbai,1200,78000,Black
8754478,46501,34297,Honda CB Unicorn 160 Standard,Mumbai,225,80000,RedAndBlack,Honda Activa Standard,Mumbai,0,61000,"black, white, grey"
8754550,46501,35103,Honda CB Unicorn 160 Standard,Mumbai,225,80000,RedAndBlack,Honda Activa 3G Standard,Mumbai,0,61000,"white,grey and black"
8754556,46501,35142,Honda CB Unicorn 160 Standard,Mumbai,225,80000,RedAndBlack,Honda Activa 3G Standard,Mumbai,0,61000,grey white and black
8754614,46501,35701,Honda CB Unicorn 160 Standard,Mumbai,225,80000,RedAndBlack,Honda Activa 3G Standard,Mumbai,72,55000,grey
8761153,46707,13673,Yamaha FZ16,Mumbai,40000,37000,Black,Yamaha Fazer Standard,Mumbai,40000,58000,white
8761335,46707,16435,Yamaha FZ16,Mumbai,40000,37000,Black,Yamaha YZF R15 V 2.0,Mumbai,40000,70000,red & white
8761946,46707,25102,Yamaha FZ16,Mumbai,40000,37000,Black,Yamaha SZ X Standard,Mumbai,40000,22000,red
8762438,46707,31855,Yamaha FZ16,Mumbai,40000,37000,Black,Yamaha FZ S Standard,Mumbai,40000,55000,black and green
8763684,46708,11255,Bajaj Pulsar 220F Dtsi,Mumbai,12420,47999,Black,Bajaj Pulsar 135 LS Standard,Mumbai,12000,50000,BLK
8763928,46708,14494,Bajaj Pulsar 220F Dtsi,Mumbai,12420,47999,Black,Bajaj Avenger 220 DTS- i,Mumbai,12000,65000,Black
8764011,46708,15820,Bajaj Pulsar 220F Dtsi,Mumbai,12420,47999,Black,Bajaj Pulsar NS200 Standard,Mumbai,12000,70000,yellow
8764257,46708,19737,Bajaj Pulsar 220F Dtsi,Mumbai,12420,47999,Black,Bajaj Pulsar NS200 Standard,Mumbai,12600,60000,black
8764372,46708,21360,Bajaj Pulsar 220F Dtsi,Mumbai,12420,47999,Black,Bajaj Avenger 220 DTS- i,Mumbai,13000,60000,red
8764559,46708,23624,Bajaj Pulsar 220F Dtsi,Mumbai,12420,47999,Black,Bajaj Avenger 220 DTS- i,Mumbai,11600,55000,Black
8764660,46708,25013,Bajaj Pulsar 220F Dtsi,Mumbai,12420,47999,Black,Bajaj Pulsar NS200 Standard,Mumbai,11500,65000,Black
8765015,46708,29994,Bajaj Pulsar 220F Dtsi,Mumbai,12420,47999,Black,Bajaj Avenger 220 DTS- i,Mumbai,13300,64000,Midnight black
8777300,46732,11430,Royal Enfield Classic 350,Mumbai,10500,110000,Black,Royal Enfield Thunderbird 350 Disc Self,Mumbai,9500,130000,flicker
8777490,46732,13871,Royal Enfield Classic 350,Mumbai,10500,110000,Black,Royal Enfield Classic 350 Standard,Mumbai,9500,135000,Black
8778402,46732,27194,Royal Enfield Classic 350,Mumbai,10500,110000,Black,Royal Enfield Thunderbird 500 Standard,Mumbai,10000,135000,black
8785187,46735,7703,Honda CB Twister Self Disc Alloy,Mumbai,20000,28000,Red,Honda CB Twister Drum/Electric start,Mumbai,20000,35000,Black
8785521,46735,12243,Honda CB Twister Self Disc Alloy,Mumbai,20000,28000,Red,Honda CB Twister Disc/Electric start,Mumbai,19999,30000,black
8788085,46736,10347,Honda CBR 250R Standard,Mumbai,26000,69999,RedAndSliver,Honda CBF Stunner FI,Mumbai,25000,45000,Black & Silver
8788232,46736,12126,Honda CBR 250R Standard,Mumbai,26000,69999,RedAndSliver,Honda CB Unicorn Standard,Mumbai,25000,53000,Black
8788299,46736,12912,Honda CBR 250R Standard,Mumbai,26000,69999,RedAndSliver,Yamaha FZ S Standard,Mumbai,26000,50000,Green black
8788300,46736,12913,Honda CBR 250R Standard,Mumbai,26000,69999,RedAndSliver,Yamaha FZ S Standard,Mumbai,26000,50000,green black
8788301,46736,12914,Honda CBR 250R Standard,Mumbai,26000,69999,RedAndSliver,Yamaha FZ S Standard,Mumbai,26000,50000,green black
8788302,46736,12915,Honda CBR 250R Standard,Mumbai,26000,69999,RedAndSliver,Yamaha FZ S Standard,Mumbai,26000,50000,green black
8788883,46736,21663,Honda CBR 250R Standard,Mumbai,26000,69999,RedAndSliver,Yamaha Fazer Standard,Mumbai,25400,48000,red
8789228,46736,26291,Honda CBR 250R Standard,Mumbai,26000,69999,RedAndSliver,Hero Honda Karizma Standard,Mumbai,26000,45000,White
8789258,46736,26801,Honda CBR 250R Standard,Mumbai,26000,69999,RedAndSliver,Yamaha SZ R Standard,Mumbai,25000,28000,black and silver
8789639,46736,31874,Honda CBR 250R Standard,Mumbai,26000,69999,RedAndSliver,Honda CB Unicorn Standard,Mumbai,25000,40000,Red
8791876,46738,25256,Hero Honda Karizma R,Mumbai,1700,45000,Black,Hero Karizma ZMR Standard,Mumbai,2000,95000,black
8796060,46741,7605,Bajaj Pulsar 180cc Dtsi,Mumbai,49000,23000,Black,Bajaj Pulsar 150 DTS- i Standard,Mumbai,50000,13000,Black
8796104,46741,8163,Bajaj Pulsar 180cc Dtsi,Mumbai,49000,23000,Black,Bajaj Pulsar 150 DTS- i Standard,Mumbai,50000,25000,Black
8796817,46741,18355,Bajaj Pulsar 180cc Dtsi,Mumbai,49000,23000,Black,Bajaj Pulsar 150 DTS- i Standard,Mumbai,50000,14000,blue
8797409,46741,26684,Bajaj Pulsar 180cc Dtsi,Mumbai,49000,23000,Black,Bajaj Pulsar 150 Kick Start,Mumbai,50000,13000,Silver
8803808,46744,2497,Bajaj Pulsar 180cc Dtsi,Mumbai,31000,37999,BlackAndBlue,Bajaj Pulsar 220F Standard,Mumbai,30000,70000,red
8805131,46744,20743,Bajaj Pulsar 180cc Dtsi,Mumbai,31000,37999,BlackAndBlue,Bajaj Pulsar 180 DTS- i Standard,Mumbai,30567,38000,Black
8808053,46745,23399,Bajaj Pulsar 220F Dtsi,Mumbai,7500,75000,BlackAndWhite,Bajaj Pulsar 150 DTS- i Standard,Mumbai,8250,68000,wine red
8808493,46745,29389,Bajaj Pulsar 220F Dtsi,Mumbai,7500,75000,BlackAndWhite,Bajaj Pulsar NS200 Standard,Mumbai,6500,85000,black and white
8808688,46745,32075,Bajaj Pulsar 220F Dtsi,Mumbai,7500,75000,BlackAndWhite,Bajaj Avenger 220 DTS- i,Mumbai,7000,85000,blue
8809252,46779,2543,Bajaj Pulsar 200 NS,Mumbai,15000,65000,BlueAndBlack,Bajaj Pulsar 150 DTS- i Standard,Mumbai,15000,50000,black
8810796,46779,23614,Bajaj Pulsar 200 NS,Mumbai,15000,65000,BlueAndBlack,Bajaj Pulsar 180 DTS- i Standard,Mumbai,15000,50000,black
8811142,46779,28511,Bajaj Pulsar 200 NS,Mumbai,15000,65000,BlueAndBlack,Bajaj Pulsar 220F Standard,Mumbai,14000,65000,Black
8811534,46779,33666,Bajaj Pulsar 200 NS,Mumbai,15000,65000,BlueAndBlack,Bajaj Pulsar NS200 Standard,Mumbai,14800,75000,yellow
8811753,46779,35874,Bajaj Pulsar 200 NS,Mumbai,15000,65000,BlueAndBlack,Bajaj Pulsar NS200 Standard,Mumbai,15500,69000,Red
8815507,46981,12962,Honda Stunner CBF Self Disc Alloy,Mumbai,30000,29999,Black,Honda CBF Stunner Self,Mumbai,29500,30000,black
8821218,46996,17299,Royal Enfield Classic 350,Mumbai,31000,95000,Black,Royal Enfield Classic 350 Standard,Mumbai,31000,99999,Black
8822544,46996,35035,Royal Enfield Classic 350,Mumbai,31000,95000,Black,Royal Enfield Classic 500 Standard,Mumbai,30000,120000,Black
8825385,46998,390,Honda Unicorn Alloy,Mumbai,20000,54999,Sliver,Honda CB Unicorn Dazzler Deluxe,Mumbai,20000,50000,Red
8825697,46998,4228,Honda Unicorn Alloy,Mumbai,20000,54999,Sliver,Honda CB Unicorn Dazzler Standard,Mumbai,20000,55000,grey
8829129,46999,13221,Hero Honda Karizma R,Mumbai,31000,41000,Yellow,Hero Honda Karizma ZMR Standard,Mumbai,30000,80000,White Tatooed
8830722,46999,35216,Hero Honda Karizma R,Mumbai,31000,41000,Yellow,Hero Honda CBZ extreme Self,Mumbai,32000,36000,Silver
8834015,47003,6127,Hero Honda Karizma R,Mumbai,62000,27999,Yellow,Hero Karizma R,Mumbai,62000,27000,yellow
8838938,47004,35735,Hero Honda Passion Pro,Mumbai,22000,38000,BlackAndGery,Hero Passion PRO Self Alloy,Mumbai,21500,35000,Black
8841569,47005,34818,Bajaj Pulsar 200 NS,Mumbai,35000,59999,Blue,Bajaj Pulsar 200 Standard,Mumbai,35000,58000,Yellow
8845234,47007,10716,Bajaj Pulsar 150cc Dtsi,Mumbai,28000,33000,SkyBlue,Bajaj Pulsar 150 DTS- i Standard,Mumbai,28000,25000,black
8845914,47007,20521,Bajaj Pulsar 150cc Dtsi,Mumbai,28000,33000,SkyBlue,Bajaj Pulsar 180 DTS- i Standard,Mumbai,27000,34000,wine red
8846158,47007,23620,Bajaj Pulsar 150cc Dtsi,Mumbai,28000,33000,SkyBlue,Bajaj Pulsar 200 Standard,Mumbai,28000,32000,Black
8847089,47007,35664,Bajaj Pulsar 150cc Dtsi,Mumbai,28000,33000,SkyBlue,Bajaj Pulsar 220 Fi Standard,Mumbai,28000,50000,black
8847124,47008,163,Bajaj Pulsar 135,Mumbai,19800,35000,Red,Bajaj Pulsar 180 DTS- i,Mumbai,19000,53000,Sparkling Blue
8847276,47008,1809,Bajaj Pulsar 135,Mumbai,19800,35000,Red,Bajaj Pulsar 135 LS Standard,Mumbai,20000,40000,Black
8847583,47008,5771,Bajaj Pulsar 135,Mumbai,19800,35000,Red,Bajaj Pulsar 150 DTS- i Standard,Mumbai,20000,42000,blue
8850471,47009,7753,Bajaj Pulsar 220F Dtsi,Mumbai,19000,50000,BlueAndBlack,Bajaj Avenger 220 DTS- i,Mumbai,19000,65000,blue
8850527,47009,8439,Bajaj Pulsar 220F Dtsi,Mumbai,19000,50000,BlueAndBlack,Bajaj Pulsar NS200 Standard,Mumbai,19500,70000,Cherry Red
8851738,47009,25564,Bajaj Pulsar 220F Dtsi,Mumbai,19000,50000,BlueAndBlack,Bajaj Pulsar 220F Standard,Mumbai,20000,70000,Blue Black
8852167,47009,31386,Bajaj Pulsar 220F Dtsi,Mumbai,19000,50000,BlueAndBlack,Bajaj Pulsar 200 Standard,Mumbai,18000,62000,Yellow- black
8852403,47009,34344,Bajaj Pulsar 220F Dtsi,Mumbai,19000,50000,BlueAndBlack,Bajaj Pulsar 220F Standard,Mumbai,18000,58000,black
8852821,47010,3184,Bajaj Pulsar 200cc Dtsi,Mumbai,31000,26999,Red,Bajaj Pulsar 220 Fi Standard,Mumbai,31200,58500,blue
8853034,47010,5912,Bajaj Pulsar 200cc Dtsi,Mumbai,31000,26999,Red,Bajaj Pulsar 200 Standard,Mumbai,30000,40000,blue
8853348,47010,9973,Bajaj Pulsar 200cc Dtsi,Mumbai,31000,26999,Red,Bajaj Platina 125 Dtsi (2009-2012),Mumbai,30000,15000,grey colour
8854390,47010,24574,Bajaj Pulsar 200cc Dtsi,Mumbai,31000,26999,Red,Bajaj Pulsar 150 DTS- i Standard,Mumbai,30000,33000,Black
8858419,47120,5133,Bajaj Pulsar 220F Dtsi,Mumbai,34000,40000,Black,Bajaj Pulsar 135 LS Standard,Mumbai,34000,36000,Black
8859891,47120,25409,Bajaj Pulsar 220F Dtsi,Mumbai,34000,40000,Black,Bajaj Pulsar 220S Standard,Mumbai,33500,50000,gray
8860560,47120,34310,Bajaj Pulsar 220F Dtsi,Mumbai,34000,40000,Black,Bajaj Pulsar 180 DTS- i Standard,Mumbai,34000,32000,Red
8860634,47120,35123,Bajaj Pulsar 220F Dtsi,Mumbai,34000,40000,Black,Bajaj Pulsar 150 DTS- i Standard,Mumbai,35000,30000,Black Metallic
8860675,47120,35545,Bajaj Pulsar 220F Dtsi,Mumbai,34000,40000,Black,Bajaj Pulsar 220F Standard,Mumbai,34000,40000,black
8863324,47156,34777,TVS Sport Electric Start Mag,Mumbai,14500,29999,White,Honda Dream Yuga Electric Start/Alloy,Mumbai,14100,40000,black
8863352,47156,35108,TVS Sport Electric Start Mag,Mumbai,14500,29999,White,Honda Dream Yuga Electric Start/Alloy,Mumbai,14100,40000,BLACK
8864601,47157,14998,Honda CBR 250R Standard,Mumbai,1500,140000,Red,Honda Activa Standard,Mumbai,1070,57000,White
8864635,47157,15560,Honda CBR 250R Standard,Mumbai,1500,140000,Red,KTM Duke 200 Standard,Mumbai,700,140000,orange
8864700,47157,16536,Honda CBR 250R Standard,Mumbai,1500,140000,Red,Mahindra Duro Standard,Mumbai,1000,45000,white
8864715,47157,16763,Honda CBR 250R Standard,Mumbai,1500,140000,Red,KTM Duke 200 Standard,Mumbai,1500,130000,orange
8864753,47157,17434,Honda CBR 250R Standard,Mumbai,1500,140000,Red,Honda CBR250R Repsol-ABS,Mumbai,1000,175000,repsol
8864764,47157,17587,Honda CBR 250R Standard,Mumbai,1500,140000,Red,KTM Duke 200 Standard,Mumbai,2000,130000,white and orange
8865319,47157,25269,Honda CBR 250R Standard,Mumbai,1500,140000,Red,KTM Duke 200 Standard,Mumbai,1300,136000,Orange
8865342,47157,25602,Honda CBR 250R Standard,Mumbai,1500,140000,Red,Hyosung GT250R Standard,Mumbai,900,275000,Red-White
8865718,47157,30811,Honda CBR 250R Standard,Mumbai,1500,140000,Red,Yamaha FZ V 2.0 Standard,Mumbai,2200,80000,black
8866001,47157,34317,Honda CBR 250R Standard,Mumbai,1500,140000,Red,Honda Activa-i Standard,Mumbai,2000,50000,wine RED
8870303,47159,19120,Honda Unicorn Spoke,Mumbai,60000,25000,Red,Honda CB Unicorn Standard,Mumbai,60000,38000,Grey
8870479,47159,21650,Honda Unicorn Spoke,Mumbai,60000,25000,Red,Honda CB Unicorn Kick Start,Mumbai,61000,30000,Grey
8870480,47159,21651,Honda Unicorn Spoke,Mumbai,60000,25000,Red,Honda CB Unicorn Kick Start,Mumbai,61000,30000,Grey
8870481,47159,21652,Honda Unicorn Spoke,Mumbai,60000,25000,Red,Honda CB Unicorn Standard,Mumbai,61000,30000,Grey
8873852,47160,30435,Honda CBR 150R Standard,Mumbai,15000,85000,OrangeAndWhite,KTM RC390 Standard,Mumbai,15000,180000,Orange
8875430,47161,14219,Bajaj Avenger 220,Mumbai,8000,60000,Black,Bajaj Pulsar 220F Standard,Mumbai,9000,70000,black
8876688,47161,32075,Bajaj Avenger 220,Mumbai,8000,60000,Black,Bajaj Avenger 220 DTS- i,Mumbai,7000,85000,blue
8881024,47163,16585,Bajaj Pulsar 150cc Dtsi,Mumbai,22000,33000,Black,Bajaj Pulsar 220F Standard,Mumbai,22000,50000,Black
8881863,47163,28536,Bajaj Pulsar 150cc Dtsi,Mumbai,22000,33000,Black,Bajaj Pulsar 180 DTS- i Standard,Mumbai,22000,45000,Blue
8883359,47164,11219,Bajaj Pulsar 180cc Dtsi,Mumbai,19000,48000,Black,Bajaj Pulsar NS200 Standard,Mumbai,20000,75000,black
8883367,47164,11318,Bajaj Pulsar 180cc Dtsi,Mumbai,19000,48000,Black,Bajaj Pulsar 135 LS Standard,Mumbai,20000,37000,red
8884000,47164,20604,Bajaj Pulsar 180cc Dtsi,Mumbai,19000,48000,Black,Bajaj Pulsar 200 Standard,Mumbai,20000,70000,black
8884039,47164,21230,Bajaj Pulsar 180cc Dtsi,Mumbai,19000,48000,Black,Bajaj Pulsar 220F Standard,Mumbai,19250,56000,black
8884040,47164,21234,Bajaj Pulsar 180cc Dtsi,Mumbai,19000,48000,Black,Bajaj Pulsar 220F Standard,Mumbai,19250,56000,black
8884390,47164,25726,Bajaj Pulsar 180cc Dtsi,Mumbai,19000,48000,Black,Bajaj Pulsar NS200 Standard,Mumbai,20000,52000,yellow
8884777,47164,31047,Bajaj Pulsar 180cc Dtsi,Mumbai,19000,48000,Black,Bajaj Pulsar 150 DTS- i Standard,Mumbai,20000,45000,Black
8885123,47164,35221,Bajaj Pulsar 180cc Dtsi,Mumbai,19000,48000,Black,Bajaj Pulsar NS200 Standard,Mumbai,18700,65000,blue
8885145,47164,35455,Bajaj Pulsar 180cc Dtsi,Mumbai,19000,48000,Black,Bajaj Pulsar 180 DTS- i Standard,Mumbai,19000,50000,Black
8886711,47165,20439,Bajaj Pulsar 180cc Dtsi,Mumbai,49000,34500,Blue,Bajaj Pulsar 220F Standard,Mumbai,48987,52000,black
8887990,47167,900,Bajaj Pulsar 150cc Dtsi,Mumbai,35000,21000,Black,Bajaj Pulsar 150 DTS- i,Mumbai,35000,38500,Black
8888521,47167,7355,Bajaj Pulsar 150cc Dtsi,Mumbai,35000,21000,Black,Bajaj Pulsar 150 DTS- i Standard,Mumbai,35000,30000,Black
8892401,47296,23676,Bajaj Pulsar 220F Dtsi,Mumbai,56000,40000,Red,Bajaj Pulsar 180 DTS- i Standard,Mumbai,55000,60000,Red
8897391,47299,17428,Hero Honda Karizma R,Mumbai,73000,23000,Black,Hero Honda Karizma Standard,Mumbai,73000,1400,Black
8897392,47299,17429,Hero Honda Karizma R,Mumbai,73000,23000,Black,Hero Honda Karizma Standard,Mumbai,73000,35000,Black
8909631,47303,35489,Royal Enfield Bullet Electra Twinspark,Mumbai,15000,100000,Black,Royal Enfield Thunderbird 500 Standard,Mumbai,15000,125000,Black
8914398,47305,27147,Hero Honda Karizma R,Mumbai,21000,37000,Black,Hero Honda Glamour Alloy Drum Self,Mumbai,20000,25000,red
8915021,47305,34981,Hero Honda Karizma R,Mumbai,21000,37000,Black,Hero Honda CBZ extreme Self,Mumbai,20000,30000,Red
8915163,47310,628,Bajaj Pulsar 150cc Dtsi,Mumbai,45000,17000,MetallicBlack,Bajaj Pulsar 180 DTS- i,Mumbai,45000,30000,black
8916846,47310,23303,Bajaj Pulsar 150cc Dtsi,Mumbai,45000,17000,MetallicBlack,Bajaj Pulsar 150 DTS- i Standard,Mumbai,46000,38000,black
8924742,47314,19920,Royal Enfield Bullet 350,Mumbai,1362,120000,Silver,Royal Enfield Continental GT (Cafe Racer) Standard,Mumbai,900,170000,Red
8925193,47314,25789,Royal Enfield Bullet 350,Mumbai,1362,120000,Silver,Royal Enfield Thunderbird 500 Standard,Mumbai,1700,175000,Marine
8925419,47314,28999,Royal Enfield Bullet 350,Mumbai,1362,120000,Silver,Royal Enfield Classic Desert Storm Standard,Mumbai,2300,165000,Brown
8925460,47314,29515,Royal Enfield Bullet 350,Mumbai,1362,120000,Silver,Royal Enfield Bullet 500 Standard,Mumbai,2200,149000,Royal Chrome (Black)
8925469,47314,29592,Royal Enfield Bullet 350,Mumbai,1362,120000,Silver,Royal Enfield Electra Twinspark Standard,Mumbai,1000,250000,orange
8925586,47314,31148,Royal Enfield Bullet 350,Mumbai,1362,120000,Silver,Royal Enfield Thunderbird 500 Standard,Mumbai,875,180000,Stone Black
